Name,ID,Has Block,Mod,Class
minecraft:cauldron,380,false,minecraft,net.minecraft.item.ItemReed
minecraft:ender_eye,381,false,minecraft,net.minecraft.item.ItemEnderEye
minecraft:speckled_melon,382,false,minecraft,net.minecraft.item.Item
minecraft:spawn_egg,383,false,minecraft,net.minecraft.item.ItemMonsterPlacer
minecraft:experience_bottle,384,false,minecraft,net.minecraft.item.ItemExpBottle
minecraft:fire_charge,385,false,minecraft,net.minecraft.item.ItemFireball
minecraft:writable_book,386,false,minecraft,net.minecraft.item.ItemWritableBook
minecraft:written_book,387,false,minecraft,net.minecraft.item.ItemEditableBook
minecraft:emerald,388,false,minecraft,net.minecraft.item.Item
minecraft:item_frame,389,false,minecraft,net.minecraft.item.ItemHangingEntity
minecraft:flower_pot,390,false,minecraft,net.minecraft.item.ItemReed
minecraft:carrot,391,false,minecraft,net.minecraft.item.ItemSeedFood
minecraft:potato,392,false,minecraft,net.minecraft.item.ItemSeedFood
minecraft:baked_potato,393,false,minecraft,net.minecraft.item.ItemFood
minecraft:poisonous_potato,394,false,minecraft,net.minecraft.item.ItemFood
minecraft:map,395,false,minecraft,net.minecraft.item.ItemEmptyMap
minecraft:golden_carrot,396,false,minecraft,net.minecraft.item.ItemFood
minecraft:skull,397,false,minecraft,net.minecraft.item.ItemSkull
minecraft:carrot_on_a_stick,398,false,minecraft,net.minecraft.item.ItemCarrotOnAStick
minecraft:nether_star,399,false,minecraft,net.minecraft.item.ItemSimpleFoiled
minecraft:pumpkin_pie,400,false,minecraft,net.minecraft.item.ItemFood
minecraft:fireworks,401,false,minecraft,net.minecraft.item.ItemFirework
minecraft:firework_charge,402,false,minecraft,net.minecraft.item.ItemFireworkCharge
minecraft:enchanted_book,403,false,minecraft,net.minecraft.item.ItemEnchantedBook
minecraft:comparator,404,false,minecraft,net.minecraft.item.ItemReed
minecraft:netherbrick,405,false,minecraft,net.minecraft.item.Item
minecraft:quartz,406,false,minecraft,net.minecraft.item.Item
minecraft:tnt_minecart,407,false,minecraft,net.minecraft.item.ItemMinecart
minecraft:hopper_minecart,408,false,minecraft,net.minecraft.item.ItemMinecart
Thaumcraft:blockEssentiaReservoir,409,true,Thaumcraft,thaumcraft.common.blocks.BlockEssentiaReservoirItem
Thaumcraft:blockEldritchNothing,410,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsArcaneStone,411,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsGreatwood,412,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsSilverwood,413,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsEldritch,414,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockCosmeticSlabWood,415,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticWoodSlabItem
Thaumcraft:blockCosmeticSlabStone,416,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticStoneSlabItem
minecraft:iron_horse_armor,417,false,minecraft,net.minecraft.item.Item
minecraft:golden_horse_armor,418,false,minecraft,net.minecraft.item.Item
minecraft:diamond_horse_armor,419,false,minecraft,net.minecraft.item.Item
minecraft:lead,420,false,minecraft,net.minecraft.item.ItemLead
minecraft:name_tag,421,false,minecraft,net.minecraft.item.ItemNameTag
minecraft:command_block_minecart,422,false,minecraft,net.minecraft.item.ItemMinecart
Thaumcraft:blockCosmeticDoubleSlabWood,423,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockCosmeticDoubleSlabStone,424,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockLootUrn,425,true,Thaumcraft,thaumcraft.common.blocks.BlockLootItem
Thaumcraft:blockLootCrate,426,true,Thaumcraft,thaumcraft.common.blocks.BlockLootItem
IC2:blockOreCopper,427,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockOreTin,428,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockOreUran,429,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockOreLead,430,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockRubWood,431,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockRubLeaves,432,true,IC2,ic2.core.item.block.ItemRubLeaves
IC2:blockRubSapling,433,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockHarz,434,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockRubber,435,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockFenceIron,436,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockAlloy,437,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockBasalt,438,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockAlloyGlass,439,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockDoorAlloy,440,true,IC2,net.minecraft.item.ItemBlock
IC2:blockReinforcedFoam,441,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockFoam,442,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockWall,443,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockScaffold,444,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockIronScaffold,445,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockMetal,446,true,IC2,ic2.core.item.block.ItemBlockMetal
IC2:blockCable,447,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockKineticGenerator,448,true,IC2,ic2.core.item.block.ItemKineticGenerator
IC2:blockHeatGenerator,449,true,IC2,ic2.core.item.block.ItemHeatGenerator
IC2:blockGenerator,450,true,IC2,ic2.core.item.block.ItemGenerator
IC2:blockReactorChamber,451,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockReactorFluidPort,452,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockReactorAccessHatch,453,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockReactorRedstonePort,454,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockreactorvessel,455,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockElectric,456,true,IC2,ic2.core.item.block.ItemElectricBlock
IC2:blockChargepad,457,true,IC2,ic2.core.item.block.ItemChargepadBlock
IC2:blockMachine,458,true,IC2,ic2.core.item.block.ItemMachine
IC2:blockMachine2,459,true,IC2,ic2.core.item.block.ItemMachine2
IC2:blockMachine3,460,true,IC2,ic2.core.item.block.ItemMachine3
IC2:blockLuminatorDark,461,true,IC2,ic2.core.item.block.ItemLuminator
IC2:blockLuminator,462,true,IC2,ic2.core.item.block.ItemLuminator
IC2:blockMiningPipe,463,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockMiningTip,464,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockPersonal,465,true,IC2,ic2.core.item.block.ItemPersonalBlock
IC2:blockITNT,466,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockNuke,467,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockDynamite,468,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockDynamiteRemote,469,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockCrop,470,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockBarrel,471,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidUuMatter,472,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidConstructionFoam,473,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidCoolant,474,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidHotCoolant,475,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidPahoehoeLava,476,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidBiomass,477,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidBiogas,478,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidDistilledWater,479,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidSuperheatedSteam,480,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidSteam,481,true,IC2,ic2.core.item.block.ItemBlockIC2
BuildCraft|Core:eternalSpring,482,true,BuildCraft|Core,buildcraft.core.ItemSpring
BuildCraft|Builders:buildToolBlock,483,true,BuildCraft|Builders,buildcraft.core.ItemBlockBuildCraft
BuildCraft|Builders:markerBlock,484,true,BuildCraft|Builders,buildcraft.core.ItemBlockBuildCraft
BuildCraft|Builders:pathMarkerBlock,485,true,BuildCraft|Builders,buildcraft.core.ItemBlockBuildCraft
BuildCraft|Builders:constructionMarkerBlock,486,true,BuildCraft|Builders,buildcraft.builders.ItemConstructionMarker
BuildCraft|Builders:fillerBlock,487,true,BuildCraft|Builders,buildcraft.core.ItemBlockBuildCraft
BuildCraft|Builders:builderBlock,488,true,BuildCraft|Builders,buildcraft.core.ItemBlockBuildCraft
BuildCraft|Builders:architectBlock,489,true,BuildCraft|Builders,buildcraft.core.ItemBlockBuildCraft
BuildCraft|Builders:libraryBlock,490,true,BuildCraft|Builders,buildcraft.core.ItemBlockBuildCraft
BuildCraft|Energy:engineBlock,491,true,BuildCraft|Energy,buildcraft.energy.ItemEngine
BuildCraft|Energy:blockOil,492,true,BuildCraft|Energy,buildcraft.core.ItemBlockBuildCraft
BuildCraft|Energy:blockFuel,493,true,BuildCraft|Energy,buildcraft.core.ItemBlockBuildCraft
BuildCraft|Energy:blockRedPlasma,494,true,BuildCraft|Energy,buildcraft.core.ItemBlockBuildCraft
BuildCraft|Factory:miningWellBlock,495,true,BuildCraft|Factory,buildcraft.core.ItemBlockBuildCraft
BuildCraft|Factory:plainPipeBlock,496,true,BuildCraft|Factory,buildcraft.core.ItemBlockBuildCraft
BuildCraft|Factory:autoWorkbenchBlock,497,true,BuildCraft|Factory,buildcraft.core.ItemBlockBuildCraft
BuildCraft|Factory:frameBlock,498,true,BuildCraft|Factory,buildcraft.core.ItemBlockBuildCraft
BuildCraft|Factory:machineBlock,499,true,BuildCraft|Factory,buildcraft.core.ItemBlockBuildCraft
BuildCraft|Factory:tankBlock,500,true,BuildCraft|Factory,buildcraft.core.ItemBlockBuildCraft
BuildCraft|Factory:pumpBlock,501,true,BuildCraft|Factory,buildcraft.core.ItemBlockBuildCraft
BuildCraft|Factory:floodGateBlock,502,true,BuildCraft|Factory,buildcraft.core.ItemBlockBuildCraft
BuildCraft|Factory:refineryBlock,503,true,BuildCraft|Factory,buildcraft.core.ItemBlockBuildCraft
BuildCraft|Factory:blockHopper,504,true,BuildCraft|Factory,buildcraft.core.ItemBlockBuildCraft
Forestry:core,505,true,Forestry,forestry.core.items.ItemForestryBlock
Forestry:soil,506,true,Forestry,forestry.core.items.ItemTypedBlock
Forestry:resources,507,true,Forestry,forestry.core.items.ItemForestryBlock
Forestry:resourceStorage,508,true,Forestry,forestry.core.items.ItemForestryBlock
Forestry:stained,509,true,Forestry,forestry.core.items.ItemForestryBlock
Forestry:fluid.bioethanol,510,true,Forestry,net.minecraft.item.ItemBlock
Forestry:fluid.biomass,511,true,Forestry,net.minecraft.item.ItemBlock
Forestry:fluid.glass,512,true,Forestry,net.minecraft.item.ItemBlock
Forestry:fluid.honey,513,true,Forestry,net.minecraft.item.ItemBlock
Forestry:fluid.ice,514,true,Forestry,net.minecraft.item.ItemBlock
Forestry:fluid.juice,515,true,Forestry,net.minecraft.item.ItemBlock
Forestry:fluid.milk,516,true,Forestry,net.minecraft.item.ItemBlock
Forestry:fluid.seedoil,517,true,Forestry,net.minecraft.item.ItemBlock
Forestry:fluid.short.mead,518,true,Forestry,net.minecraft.item.ItemBlock
Forestry:apiculture,519,true,Forestry,forestry.core.items.ItemForestryBlock
Forestry:beehives,520,true,Forestry,forestry.core.items.ItemForestryBlock
Forestry:candle,521,true,Forestry,forestry.apiculture.items.ItemCandleBlock
Forestry:stump,522,true,Forestry,forestry.core.items.ItemForestryBlock
Forestry:alveary,523,true,Forestry,forestry.apiculture.items.ItemAlvearyBlock
Forestry:log1,524,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:log2,525,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:log3,526,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:log4,527,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:log5,528,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:log6,529,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:log7,530,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:log8,531,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:fireproofLog1,532,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:fireproofLog2,533,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:fireproofLog3,534,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:fireproofLog4,535,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:fireproofLog5,536,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:fireproofLog6,537,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:fireproofLog7,538,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:fireproofLog8,539,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:planks,540,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:planks2,541,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:fireproofPlanks1,542,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:fireproofPlanks2,543,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:slabs1,544,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:slabs2,545,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:slabs3,546,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:slabs4,547,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:fences,548,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:fences2,549,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:stairs,550,true,Forestry,forestry.arboriculture.items.ItemStairs
Forestry:saplingGE,551,true,Forestry,forestry.core.items.ItemForestryBlock
Forestry:leaves,552,true,Forestry,forestry.arboriculture.items.ItemLeavesBlock
Forestry:pods,553,true,Forestry,forestry.core.items.ItemForestryBlock
Forestry:arboriculture,554,true,Forestry,forestry.core.items.ItemForestryBlock
Forestry:engine,555,true,Forestry,forestry.core.items.ItemForestryBlock
Forestry:factory,556,true,Forestry,forestry.core.items.ItemForestryBlock
Forestry:factory2,557,true,Forestry,forestry.core.items.ItemNBTTile
Forestry:mushroom,558,true,Forestry,forestry.core.items.ItemTypedBlock
Forestry:ffarm,559,true,Forestry,forestry.farming.items.ItemFarmBlock
Forestry:lepidopterology,560,true,Forestry,forestry.core.items.ItemForestryBlock
Forestry:mail,561,true,Forestry,forestry.core.items.ItemForestryBlock
Railcraft:fluid.creosote,562,true,Railcraft,net.minecraft.item.ItemBlock
Railcraft:fluid.steam,563,true,Railcraft,net.minecraft.item.ItemBlock
Railcraft:residual.heat,564,true,Railcraft,net.minecraft.item.ItemBlock
Railcraft:cube,565,true,Railcraft,mods.railcraft.common.blocks.aesthetics.cube.ItemCube
Railcraft:anvil,566,true,Railcraft,mods.railcraft.common.blocks.anvil.ItemAnvilBlock
Railcraft:machine.alpha,567,true,Railcraft,mods.railcraft.common.blocks.machine.ItemMachine
Railcraft:machine.beta,568,true,Railcraft,mods.railcraft.common.blocks.machine.ItemMachine
Railcraft:track,569,true,Railcraft,mods.railcraft.common.blocks.tracks.ItemTrack
Railcraft:track.elevator,570,true,Railcraft,mods.railcraft.common.blocks.ItemBlockRailcraft
Railcraft:signal,571,true,Railcraft,mods.railcraft.common.blocks.signals.ItemSignal
Railcraft:stair,572,true,Railcraft,mods.railcraft.common.blocks.aesthetics.stairs.ItemStair
Railcraft:slab,573,true,Railcraft,mods.railcraft.common.blocks.aesthetics.slab.ItemSlab
Railcraft:lantern.stone,574,true,Railcraft,mods.railcraft.common.blocks.aesthetics.lantern.ItemLantern
Railcraft:lantern.metal,575,true,Railcraft,mods.railcraft.common.blocks.aesthetics.lantern.ItemLantern
Railcraft:post,576,true,Railcraft,mods.railcraft.common.blocks.aesthetics.post.ItemPost
Railcraft:post.metal,577,true,null,mods.railcraft.common.blocks.aesthetics.post.ItemPostMetal
Railcraft:post.metal.platform,578,true,null,mods.railcraft.common.blocks.aesthetics.post.ItemPostMetal
Railcraft:wall.alpha,579,true,Railcraft,mods.railcraft.common.blocks.aesthetics.wall.ItemWall
Railcraft:wall.beta,580,true,Railcraft,mods.railcraft.common.blocks.aesthetics.wall.ItemWall
Railcraft:glass,581,true,Railcraft,mods.railcraft.common.blocks.aesthetics.glass.ItemStrengthGlass
Railcraft:brick.infernal,582,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:brick.abyssal,583,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:brick.sandy,584,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:brick.frostbound,585,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:brick.quarried,586,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:brick.bleachedbone,587,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:brick.bloodstained,588,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:brick.nether,589,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:detector,590,true,Railcraft,mods.railcraft.common.blocks.detector.ItemDetector
Railcraft:machine.gamma,591,true,Railcraft,mods.railcraft.common.blocks.machine.ItemMachine
Railcraft:machine.epsilon,592,true,Railcraft,mods.railcraft.common.blocks.machine.ItemMachine
Railcraft:ore,593,true,Railcraft,mods.railcraft.common.blocks.ore.ItemOre
Railcraft:worldlogic,594,true,Railcraft,net.minecraft.item.ItemBlock
Railcraft:firestone.recharge,595,true,Railcraft,net.minecraft.item.ItemBlock
Railcraft:frame,596,true,Railcraft,mods.railcraft.common.blocks.ItemBlockRailcraft
Railcraft:machine.delta,597,true,Railcraft,mods.railcraft.common.blocks.machine.ItemMachine
chisel:aluminumblock,598,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:amber,599,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:andesite,600,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:antiBlock,601,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:arcane,602,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:autoChisel,603,true,chisel,net.minecraft.item.ItemBlock
chisel:bookshelf,604,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:brickCustom,605,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:bronzeblock,606,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:carpet_block,607,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:carpet,608,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:cloud,609,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:cobblestone,610,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:mossy_cobblestone,611,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:concrete,612,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:copperblock,613,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:diamond_block,614,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:diorite,615,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:dirt,616,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
